L352643,Sunday,No Information Available,,,,No,
L352643,,,,,,Transportation,
L352643,,,,,,No,
L352643,,,,,,,
L352643,,,,,,,
,,,,,,,
,,,,,,,
L352647,Day,Time,,Services,FullTime,PartTime,Capacity
L352647,Monday,6:00 AM - 6:00 PM,,Infant 1,55,,100 Children
L352647,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,52,,CCCAP Subsidy
L352647,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,50,,Accepted
L352647,Thursday,6:00 AM - 6:00 PM,,Preschool 1,49,,Acceditations
L352647,Friday,6:00 AM - 6:00 PM,,Preschool 2,46,,No
L352647,Saturday,No Information Available,,Preschool 3,46,,Food Permit
L352647,Sunday,No Information Available,,School Age 1,46,,Yes
L352647,,,,School Age 2,46,,Transportation
L352647,,,,School Age 3,46,,No
L352647,,,,,,,
L352647,,,,,,,
,,,,,,,
,,,,,,,
L352664,Day,Time,,Services,FullTime,PartTime,Capacity
L352664,Monday,7:00 AM - 6:00 PM,,Infant 1,55,,130 Children
L352664,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,52,,CCCAP Subsidy
L352664,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,46,,Accepted
L352664,Thursday,7:00 AM - 6:00 PM,,Preschool 1,42.8,,Acceditations
L352664,Friday,7:00 AM - 6:00 PM,,Preschool 2,42.8,,Yes
L352664,Saturday,No Information Available,,,,,Food Permit
L352664,Sunday,No Information Available,,,,,Yes
L352664,,,,,,,Transportation
L352664,,,,,,,Yes
L352664,,,,,,,
L352664,,,,,,,
,,,,,,,
,,,,,,,
L352670,Day,Time,,Services,FullTime,PartTime,Capacity
L352670,Monday,7:30 AM - 5:30 PM,,Toddler 2,48,20.2,94 Children
L352670,Tuesday,7:30 AM - 5:30 PM,,Preschool 1,46.35,19.7,CCCAP Subsidy
L352670,Wednesday,7:30 AM - 5:30 PM,,Preschool 2,46.35,19.7,Accepted
L352670,Thursday,7:30 AM - 5:30 PM,,Preschool 3,46.35,19.7,Acceditations
L352670,Friday,7:30 AM - 5:30 PM,,,,,Yes
L352670,Saturday,No Information Available,,,,,Food Permit
L352670,Sunday,No Information Available,,,,,No
L352670,,,,,,,Transportation
L352670,,,,,,,No
L352670,,,,,,,
L352670,,,,,,,
,,,,,,,
,,,,,,,
L352762,Day,Time,,Services,FullTime,PartTime,Capacity
L352762,Monday,6:00 AM - 6:00 PM,,Infant 1,38,38,130 Children
L352762,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,38,38,CCCAP Subsidy
L352762,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,38,38,No
L352762,Thursday,6:00 AM - 6:00 PM,,Preschool 1,35.6,35.6,Acceditations
L352762,Friday,6:00 AM - 6:00 PM,,Preschool 2,35.6,35.6,No
L352762,Saturday,No Information Available,,Preschool 3,35.6,35.6,Food Permit
L352762,Sunday,No Information Available,,School Age 1,35.6,35.6,Yes
L352762,,,,School Age 2,35.6,35.6,Transportation
L352762,,,,,,,No
L352762,,,,,,,
L352762,,,,,,,
,,,,,,,
,,,,,,,
L353025,Day,Time,,Services,FullTime,PartTime,Capacity
L353025,Monday,9:00 AM - 5:00 PM,,Infant 1,55.86,27.36,173 Children
L353025,Tuesday,9:00 AM - 5:00 PM,,Toddler 1,53.56,25.06,CCCAP Subsidy
L353025,Wednesday,9:00 AM - 5:00 PM,,Toddler 2,53.56,25.06,No
L353025,Thursday,9:00 AM - 5:00 PM,,Preschool 1,51,22.5,Acceditations
L353025,Friday,9:00 AM - 5:00 PM,,Preschool 2,51,22.5,No
L353025,Saturday,No Information Available,,,,,Food Permit
L353025,Sunday,No Information Available,,,,,Yes
L353025,,,,,,,Transportation
L353025,,,,,,,Yes
L353025,,,,,,,
L353025,,,,,,,
,,,,,,,
,,,,,,,
L353238,Day,Time,,Services,FullTime,PartTime,Capacity
L353238,Monday,6:00 AM - 6:00 PM,,Infant 1,25,25,80 Children
L353238,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,25,25,CCCAP Subsidy
L353238,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,25,25,No
L353238,Thursday,6:00 AM - 6:00 PM,,Preschool 1,25,25,Acceditations
L353238,Friday,6:00 AM - 6:00 PM,,Preschool 2,25,25,No
L353238,Saturday,No Information Available,,Preschool 3,25,25,Food Permit
L353238,Sunday,No Information Available,,School Age 1,25,25,Yes
L353238,,,,School Age 2,25,25,Transportation
L353238,,,,,,,Yes
L353238,,,,,,,
L353238,,,,,,,
,,,,,,,
,,,,,,,
L353245,Day,Time,,No Information Available,,Capacity,
L353245,Monday,7:30 AM - 6:00 PM,,,,165 Children,
L353245,Tuesday,7:30 AM - 6:00 PM,,,,CCCAP Subsidy,
L353245,Wednesday,7:30 AM - 6:00 PM,,,,No,
L353245,Thursday,7:30 AM - 6:00 PM,,,,Acceditations,
L353245,Friday,7:30 AM - 6:00 PM,,,,No,
L353245,Saturday,No Information Available,,,,Food Permit,
L353245,Sunday,No Information Available,,,,Yes,
L353245,,,,,,Transportation,
L353245,,,,,,Yes,
L353245,,,,,,,
L353245,,,,,,,
,,,,,,,
,,,,,,,
L353246,Day,Time,,Services,FullTime,PartTime,Capacity
L353246,Monday,7:00 AM - 5:30 PM,,Infant 1,41,30,122 Children
L353246,Tuesday,7:00 AM - 5:30 PM,,Toddler 1,39,30,CCCAP Subsidy
L353246,Wednesday,7:00 AM - 5:30 PM,,Toddler 2,37,30,Accepted
L353246,Thursday,7:00 AM - 5:30 PM,,Preschool 1,35,30,Acceditations
L353246,Friday,7:00 AM - 5:30 PM,,Preschool 2,35,30,No
L353246,Saturday,No Information Available,,Preschool 3,35,30,Food Permit
L353246,Sunday,No Information Available,,,,,No
L353246,,,,,,,Transportation
L353246,,,,,,,No
L353246,,,,,,,
L353246,,,,,,,
,,,,,,,
,,,,,,,
L353253,Day,Time,,Services,FullTime,PartTime,Capacity
L353253,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.6,16,105 Children
L353253,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.6,16,CCCAP Subsidy
L353253,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.6,16,Accepted
L353253,Thursday,7:00 AM - 6:00 PM,,School Age 3,27.6,16,Acceditations
L353253,Friday,7:00 AM - 6:00 PM,,,,,No
L353253,Saturday,No Information Available,,,,,Food Permit
L353253,Sunday,No Information Available,,,,,Yes
L353253,,,,,,,Transportation
L353253,,,,,,,Yes
L353253,,,,,,,
L353253,,,,,,,
,,,,,,,
,,,,,,,
L353408,Day,Time,,No Information Available,,Capacity,
L353408,Monday,6:30 AM - 6:00 PM,,,,94 Children,
L353408,Tuesday,6:30 AM - 6:00 PM,,,,CCCAP Subsidy,
L353408,Wednesday,6:30 AM - 6:00 PM,,,,No,
L353408,Thursday,6:30 AM - 6:00 PM,,,,Acceditations,
L353408,Friday,6:30 AM - 6:00 PM,,,,No,
L353408,Saturday,No Information Available,,,,Food Permit,
L353408,Sunday,No Information Available,,,,Yes,
L353408,,,,,,Transportation,
L353408,,,,,,No,
L353408,,,,,,,
L353408,,,,,,,
,,,,,,,
,,,,,,,
L353605,Day,Time,,Services,FullTime,PartTime,Capacity
L353605,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.6,16,150 Children
L353605,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.6,16,CCCAP Subsidy
L353605,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.6,16,Accepted
L353605,Thursday,7:00 AM - 6:00 PM,,School Age 3,27.6,16,Acceditations
L353605,Friday,7:00 AM - 6:00 PM,,,,,No
L353605,Saturday,No Information Available,,,,,Food Permit
L353605,Sunday,No Information Available,,,,,Yes
L353605,,,,,,,Transportation
L353605,,,,,,,Yes
L353605,,,,,,,
L353605,,,,,,,
,,,,,,,
,,,,,,,
L353615,Day,Time,,Services,FullTime,PartTime,Capacity
L353615,Monday,7:00 AM - 5:00 PM,,Infant 1,35,,227 Children
L353615,Tuesday,7:00 AM - 5:00 PM,,Toddler 1,32,,CCCAP Subsidy
L353615,Wednesday,7:00 AM - 5:00 PM,,Toddler 2,30,,Accepted
L353615,Thursday,7:00 AM - 5:00 PM,,Preschool 1,30,,Acceditations
L353615,Friday,7:00 AM - 5:00 PM,,Preschool 2,30,,No
L353615,Saturday,No Information Available,,Preschool 3,30,,Food Permit
L353615,Sunday,No Information Available,,School Age 1,30,17,Yes
L353615,,,,School Age 2,30,17,Transportation
L353615,,,,,,,No
L353615,,,,,,,
L353615,,,,,,,
,,,,,,,
,,,,,,,
L353656,Day,Time,,Services,FullTime,PartTime,Capacity
L353656,Monday,7:00 AM - 6:00 PM,,Infant 1,175,,118 Children
L353656,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,170,,CCCAP Subsidy
L353656,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,165,,Accepted
L353656,Thursday,7:00 AM - 6:00 PM,,Preschool 1,165,,Acceditations
L353656,Friday,7:00 AM - 6:00 PM,,Preschool 2,160,,No
L353656,Saturday,No Information Available,,Preschool 3,,,Food Permit
L353656,Sunday,No Information Available,,,,,Yes
L353656,,,,,,,Transportation
L353656,,,,,,,Yes
L353656,,,,,,,
L353656,,,,,,,
,,,,,,,
,,,,,,,
L353687,Day,Time,,Services,FullTime,PartTime,Capacity
L353687,Monday,6:30 AM - 6:00 PM,,Infant 1,82,56,106 Children
L353687,Tuesday,6:30 AM - 6:00 PM,,Toddler 1,78,54,CCCAP Subsidy
L353687,Wednesday,6:30 AM - 6:00 PM,,Toddler 2,78,54,Accepted
L353687,Thursday,6:30 AM - 6:00 PM,,Preschool 1,66,45,Acceditations
L353687,Friday,6:30 AM - 6:00 PM,,Preschool 2,66,45,No
L353687,Saturday,No Information Available,,Preschool 3,66,45,Food Permit
L353687,Sunday,No Information Available,,School Age 1,57,39,Yes
L353687,,,,School Age 2,57,39,Transportation
L353687,,,,,,,No
L353687,,,,,,,
L353687,,,,,,,
,,,,,,,
,,,,,,,
L353733,Day,Time,,Services,FullTime,PartTime,Capacity
L353733,Monday,6:00 AM - 6:00 PM,,Infant 1,30,21,162 Children
L353733,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,29,21,CCCAP Subsidy
L353733,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,29,21,Accepted
L353733,Thursday,6:00 AM - 6:00 PM,,Preschool 1,27,20,Acceditations
L353733,Friday,6:00 AM - 6:00 PM,,Preschool 2,27,20,No
L353733,Saturday,No Information Available,,Preschool 3,27,20,Food Permit
L353733,Sunday,No Information Available,,School Age 1,26,20,Yes
L353733,,,,School Age 2,26,,Transportation
L353733,,,,,,,No
L353733,,,,,,,
L353733,,,,,,,
,,,,,,,
,,,,,,,
L353754,Day,Time,,Services,FullTime,PartTime,Capacity
L353754,Monday,7:00 AM - 6:00 PM,,Infant 1,36.5,27.5,127 Children
L353754,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,36.5,27.5,CCCAP Subsidy
L353754,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,36.5,27.5,No
L353754,Thursday,7:00 AM - 6:00 PM,,Preschool 1,32.5,25,Acceditations
L353754,Friday,7:00 AM - 6:00 PM,,Preschool 2,32.5,25,No
L353754,Saturday,No Information Available,,Preschool 3,32.5,25,Food Permit
L353754,Sunday,No Information Available,,School Age 1,25,11,Yes
L353754,,,,School Age 2,25,11,Transportation
L353754,,,,,,,Yes
L353754,,,,,,,
L353754,,,,,,,
,,,,,,,
,,,,,,,
L353761,Day,Time,,Services,FullTime,PartTime,Capacity
L353761,Monday,6:00 AM - 6:00 PM,,Infant 1,28,28,150 Children
L353761,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,28,28,CCCAP Subsidy
L353761,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,27,27,Accepted
L353761,Thursday,6:00 AM - 6:00 PM,,Preschool 1,27,27,Acceditations
L353761,Friday,6:00 AM - 6:00 PM,,Preschool 2,27,27,No
L353761,Saturday,No Information Available,,Preschool 3,27,15,Food Permit
L353761,Sunday,No Information Available,,School Age 1,27,15,Yes
L353761,,,,School Age 2,27,15,Transportation
L353761,,,,,,,Yes
L353761,,,,,,,
L353761,,,,,,,
,,,,,,,
,,,,,,,
L353835,Day,Time,,Services,FullTime,PartTime,Capacity
L353835,Monday,8:30 AM - 3:30 PM,,Toddler 2,26.33,23.33,99 Children
L353835,Tuesday,7:30 AM - 5:30 PM,,Preschool 1,26.33,23.33,CCCAP Subsidy
L353835,Wednesday,7:30 AM - 5:30 PM,,Preschool 2,26.33,23.33,Accepted
L353835,Thursday,7:30 AM - 5:30 PM,,,,,Acceditations
L353835,Friday,8:30 AM - 3:30 PM,,,,,No
L353835,Saturday,No Information Available,,,,,Food Permit
L353835,Sunday,No Information Available,,,,,Yes
L353835,,,,,,,Transportation
L353835,,,,,,,No
L353835,,,,,,,
L353835,,,,,,,
,,,,,,,
,,,,,,,
L353962,Day,Time,,No Information Available,,Capacity,
L353962,Monday,8:00 AM - 5:00 PM,,,,286 Children,
L353962,Tuesday,8:00 AM - 5:00 PM,,,,CCCAP Subsidy,
L353962,Wednesday,8:00 AM - 5:00 PM,,,,No,
L353962,Thursday,8:00 AM - 5:00 PM,,,,Acceditations,
L353962,Friday,8:00 AM - 5:00 PM,,,,No Information Available,
L353962,Saturday,No Information Available,,,,Food Permit,
L353962,Sunday,No Information Available,,,,No,
L353962,,,,,,Transportation,
L353962,,,,,,Yes,
L353962,,,,,,,
L353962,,,,,,,
,,,,,,,
,,,,,,,
L353970,Day,Time,,Services,FullTime,PartTime,Capacity
L353970,Monday,7:00 AM - 3:30 PM,,Infant 1,25,19,110 Children
L353970,Tuesday,7:00 AM - 3:30 PM,,Toddler 1,25,19,CCCAP Subsidy
L353970,Wednesday,7:00 AM - 3:30 PM,,Toddler 2,25,19,Accepted
L353970,Thursday,7:00 AM - 3:30 PM,,Preschool 1,25,19,Acceditations
L353970,Friday,7:00 AM - 3:30 PM,,Preschool 2,25,19,No
L353970,Saturday,No Information Available,,,,,Food Permit
L353970,Sunday,No Information Available,,,,,Yes
L353970,,,,,,,Transportation
L353970,,,,,,,Yes
L353970,,,,,,,
L353970,,,,,,,
,,,,,,,
,,,,,,,
L354009,Day,Time,,Services,FullTime,PartTime,Capacity
L354009,Monday,7:30 AM - 5:30 PM,,Infant 1,56.31,31.4,400 Children
L354009,Tuesday,7:30 AM - 5:30 PM,,Toddler 1,52.91,29.53,CCCAP Subsidy
L354009,Wednesday,7:30 AM - 5:30 PM,,Toddler 2,49.65,29.53,No
L354009,Thursday,7:30 AM - 5:30 PM,,Preschool 1,41.72,21.6,Acceditations
L354009,Friday,7:30 AM - 5:30 PM,,Preschool 2,43.52,23.4,No Information Available
L354009,Saturday,No Information Available,,Preschool 3,36.42,,Food Permit
L354009,Sunday,No Information Available,,,,,No
L354009,,,,,,,Transportation
L354009,,,,,,,Yes
L354009,,,,,,,
L354009,,,,,,,
,,,,,,,
,,,,,,,
L354015,Day,Time,,Services,FullTime,PartTime,Capacity
L354015,Monday,7:00 AM - 5:00 PM,,Infant 1,35,,225 Children
L354015,Tuesday,7:00 AM - 5:00 PM,,Toddler 1,35,,CCCAP Subsidy
L354015,Wednesday,7:00 AM - 5:00 PM,,Toddler 2,32,,Accepted
L354015,Thursday,7:00 AM - 5:00 PM,,Preschool 1,30,,Acceditations
L354015,Friday,7:00 AM - 5:00 PM,,Preschool 2,30,,No
L354015,Saturday,No Information Available,,Preschool 3,16,,Food Permit
L354015,Sunday,No Information Available,,School Age 1,16,,Yes
L354015,,,,School Age 2,16,,Transportation
L354015,,,,,,,Yes
L354015,,,,,,,
L354015,,,,,,,
,,,,,,,
,,,,,,,
L354017,Day,Time,,No Information Available,,Capacity,
L354017,Monday,7:30 AM - 6:00 PM,,,,171 Children,
L354017,Tuesday,7:30 AM - 6:00 PM,,,,CCCAP Subsidy,
L354017,Wednesday,7:30 AM - 6:00 PM,,,,No,
L354017,Thursday,7:30 AM - 6:00 PM,,,,Acceditations,
L354017,Friday,7:30 AM - 6:00 PM,,,,No Information Available,
L354017,Saturday,No Information Available,,,,Food Permit,
L354017,Sunday,No Information Available,,,,Yes,
L354017,,,,,,Transportation,
L354017,,,,,,Yes,
L354017,,,,,,,
L354017,,,,,,,
,,,,,,,
,,,,,,,
L354035,Day,Time,,Services,FullTime,PartTime,Capacity
L354035,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.2,15.8,100 Children
L354035,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.2,15.8,CCCAP Subsidy
L354035,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.2,15.8,Accepted
L354035,Thursday,7:00 AM - 6:00 PM,,,,,Acceditations
L354035,Friday,7:00 AM - 6:00 PM,,,,,No
L354035,Saturday,No Information Available,,,,,Food Permit
L354035,Sunday,No Information Available,,,,,Yes
L354035,,,,,,,Transportation
L354035,,,,,,,Yes
L354035,,,,,,,
L354035,,,,,,,
,,,,,,,
,,,,,,,
L354057,Day,Time,,No Information Available,,Capacity,
L354057,Monday,8:00 AM - 12:00 PM,,,,86 Children,
L354057,Tuesday,9:00 AM - 12:00 PM,,,,CCCAP Subsidy,
L354057,Wednesday,8:00 AM - 12:00 PM,,,,No,
L354057,Thursday,9:00 AM - 2:30 PM,,,,Acceditations,
L354057,Friday,8:00 AM - 12:00 PM,,,,No Information Available,
L354057,Saturday,No Information Available,,,,Food Permit,
L354057,Sunday,No Information Available,,,,No,
L354057,,,,,,Transportation,
L354057,,,,,,No,
L354057,,,,,,,
L354057,,,,,,,
,,,,,,,
,,,,,,,
L354088,Day,Time,,Services,FullTime,PartTime,Capacity
L354088,Monday,7:00 AM - 6:00 PM,,Infant 1,19,,238 Children
L354088,Tuesday,7:00 AM - 6:00 PM,,Toddler 1,19,,CCCAP Subsidy
L354088,Wednesday,7:00 AM - 6:00 PM,,Toddler 2,17,,No
L354088,Thursday,7:00 AM - 6:00 PM,,Preschool 1,17,,Acceditations
L354088,Friday,7:00 AM - 6:00 PM,,Preschool 2,13,,No
L354088,Saturday,No Information Available,,Preschool 3,13,,Food Permit
L354088,Sunday,No Information Available,,School Age 1,20,11,No
L354088,,,,School Age 2,20,11,Transportation
L354088,,,,,,,Yes
L354088,,,,,,,
L354088,,,,,,,
,,,,,,,
,,,,,,,
L354117,Day,Time,,No Information Available,,Capacity,
L354117,Monday,8:00 AM - 3:00 PM,,,,170 Children,
L354117,Tuesday,8:00 AM - 3:00 PM,,,,CCCAP Subsidy,
L354117,Wednesday,8:00 AM - 3:00 PM,,,,No,
L354117,Thursday,8:00 AM - 3:00 PM,,,,Acceditations,
L354117,Friday,8:00 AM - 3:00 PM,,,,No Information Available,
L354117,Saturday,No Information Available,,,,Food Permit,
L354117,Sunday,No Information Available,,,,No,
L354117,,,,,,Transportation,
L354117,,,,,,No,
L354117,,,,,,,
L354117,,,,,,,
,,,,,,,
,,,,,,,
L354239,Day,Time,,No Information Available,,Capacity,
L354239,Monday,7:00 AM - 6:00 PM,,,,125 Children,
L354239,Tuesday,7:00 AM - 6:00 PM,,,,CCCAP Subsidy,
L354239,Wednesday,7:00 AM - 6:00 PM,,,,No,
L354239,Thursday,7:00 AM - 6:00 PM,,,,Acceditations,
L354239,Friday,7:00 AM - 6:00 PM,,,,No,
L354239,Saturday,No Information Available,,,,Food Permit,
L354239,Sunday,No Information Available,,,,Yes,
L354239,,,,,,Transportation,
L354239,,,,,,No,
L354239,,,,,,,
L354239,,,,,,,
,,,,,,,
,,,,,,,
L354287,Day,Time,,No Information Available,,Capacity,
L354287,Monday,8:00 AM - 3:00 PM,,,,160 Children,
L354287,Tuesday,8:00 AM - 3:00 PM,,,,CCCAP Subsidy,
L354287,Wednesday,8:00 AM - 3:00 PM,,,,No,
L354287,Thursday,8:00 AM - 3:00 PM,,,,Acceditations,
L354287,Friday,8:00 AM - 3:00 PM,,,,No Information Available,
L354287,Saturday,No Information Available,,,,Food Permit,
L354287,Sunday,No Information Available,,,,No,
L354287,,,,,,Transportation,
L354287,,,,,,Yes,
L354287,,,,,,,
L354287,,,,,,,
,,,,,,,
,,,,,,,
L354319,Day,Time,,Services,FullTime,PartTime,Capacity
L354319,Monday,7:00 AM - 6:00 PM,,Toddler 2,20,16,60 Children
L354319,Tuesday,7:00 AM - 6:00 PM,,Preschool 1,20,16,CCCAP Subsidy
L354319,Wednesday,7:00 AM - 6:00 PM,,Preschool 2,20,16,Accepted
L354319,Thursday,7:00 AM - 6:00 PM,,Preschool 3,20,16,Acceditations
L354319,Friday,7:00 AM - 6:00 PM,,School Age 1,10.7,8.4,No
L354319,Saturday,No Information Available,,School Age 2,10.7,8.4,Food Permit
L354319,Sunday,No Information Available,,,,,Yes
L354319,,,,,,,Transportation
L354319,,,,,,,Yes
L354319,,,,,,,
L354319,,,,,,,
,,,,,,,
,,,,,,,
L354340,Day,Time,,Services,FullTime,PartTime,Capacity
L354340,Monday,7:00 AM - 6:00 PM,,Preschool 1,26.38,20.83,160 Children
L354340,Tuesday,7:00 AM - 6:00 PM,,Preschool 2,26.38,20.83,CCCAP Subsidy
L354340,Wednesday,7:00 AM - 6:00 PM,,Preschool 3,26.38,20.83,Accepted
L354340,Thursday,7:00 AM - 6:00 PM,,School Age 1,,16,Acceditations
L354340,Friday,7:00 AM - 6:00 PM,,School Age 2,,16,No
L354340,Saturday,No Information Available,,School Age 3,,16,Food Permit
L354340,Sunday,No Information Available,,,,,Yes
L354340,,,,,,,Transportation
L354340,,,,,,,Yes
L354340,,,,,,,
L354340,,,,,,,
,,,,,,,
,,,,,,,
L354341,Day,Time,,Services,FullTime,PartTime,Capacity
L354341,Monday,8:00 AM - 4:00 PM,,Toddler 2,28,15,179 Children
L354341,Tuesday,8:00 AM - 4:00 PM,,Preschool 1,28,15,CCCAP Subsidy
L354341,Wednesday,8:00 AM - 4:00 PM,,Preschool 2,28,12,Accepted
L354341,Thursday,8:00 AM - 4:00 PM,,Preschool 3,28,12,Acceditations
L354341,Friday,8:00 AM - 4:00 PM,,School Age 1,25,10.6,No
L354341,Saturday,No Information Available,,School Age 2,25,10.6,Food Permit
L354341,Sunday,No Information Available,,,,,Yes
L354341,,,,,,,Transportation
L354341,,,,,,,Yes
L354341,,,,,,,
L354341,,,,,,,
,,,,,,,
,,,,,,,
L354464,Day,Time,,Services,FullTime,PartTime,Capacity
L354464,Monday,7:30 AM - 6:00 PM,,Toddler 1,54,42.75,120 Children
L354464,Tuesday,7:30 AM - 6:00 PM,,Toddler 2,51.75,40.5,CCCAP Subsidy
L354464,Wednesday,7:30 AM - 6:00 PM,,Preschool 1,50.25,40,Accepted
L354464,Thursday,7:30 AM - 6:00 PM,,Preschool 2,50.25,40,Acceditations
L354464,Friday,7:30 AM - 6:00 PM,,Preschool 3,53,44.75,No
L354464,Saturday,No Information Available,,,,,Food Permit
L354464,Sunday,No Information Available,,,,,Yes
L354464,,,,,,,Transportation
L354464,,,,,,,Yes
L354464,,,,,,,
L354464,,,,,,,
,,,,,,,
,,,,,,,
L354472,Day,Time,,Services,FullTime,PartTime,Capacity
L354472,Monday,6:30 AM - 6:00 PM,,Infant 1,35,,99 Children
L354472,Tuesday,6:30 AM - 6:00 PM,,Toddler 1,35,,CCCAP Subsidy
L354472,Wednesday,6:30 AM - 6:00 PM,,Toddler 2,31,,Accepted
L354472,Thursday,6:30 AM - 6:00 PM,,Preschool 1,31,,Acceditations
L354472,Friday,6:30 AM - 6:00 PM,,Preschool 2,31,,No
L354472,Saturday,No Information Available,,Preschool 3,31,,Food Permit
L354472,Sunday,No Information Available,,School Age 1,31,17,Yes
L354472,,,,,,,Transportation
L354472,,,,,,,Yes
L354472,,,,,,,
L354472,,,,,,,
,,,,,,,
,,,,,,,
L354502,Day,Time,,No Information Available,,Capacity,
L354502,Monday,8:30 AM - 4:00 PM,,,,126 Children,
L354502,Tuesday,8:30 AM - 4:00 PM,,,,CCCAP Subsidy,
L354502,Wednesday,8:30 AM - 4:00 PM,,,,No,
L354502,Thursday,8:30 AM - 4:00 PM,,,,Acceditations,
L354502,Friday,8:30 AM - 4:00 PM,,,,No Information Available,
L354502,Saturday,No Information Available,,,,Food Permit,
L354502,Sunday,No Information Available,,,,Yes,
L354502,,,,,,Transportation,
L354502,,,,,,No,
L354502,,,,,,,
L354502,,,,,,,
,,,,,,,
,,,,,,,
L354512,Day,Time,,Services,FullTime,PartTime,Capacity
L354512,Monday,7:30 AM - 5:30 PM,,Preschool 1,27,,99 Children
L354512,Tuesday,7:30 AM - 5:30 PM,,Preschool 2,27,,CCCAP Subsidy
L354512,Wednesday,7:30 AM - 5:30 PM,,School Age 1,,17,No
L354512,Thursday,7:30 AM - 5:30 PM,,School Age 2,,17,Acceditations
L354512,Friday,7:30 AM - 5:30 PM,,,,,No Information Available
L354512,Saturday,No Information Available,,,,,Food Permit
L354512,Sunday,No Information Available,,,,,Yes
L354512,,,,,,,Transportation
L354512,,,,,,,Yes
L354512,,,,,,,
L354512,,,,,,,
,,,,,,,
,,,,,,,
L354514,Day,Time,,Services,FullTime,PartTime,Capacity
L354514,Monday,7:15 AM - 5:45 PM,,School Age 1,19,,119 Children
L354514,Tuesday,7:15 AM - 5:45 PM,,School Age 2,19,,CCCAP Subsidy
L354514,Wednesday,7:15 AM - 5:45 PM,,,,,Accepted
L354514,Thursday,7:15 AM - 5:45 PM,,,,,Acceditations
L354514,Friday,7:15 AM - 5:45 PM,,,,,No
L354514,Saturday,No Information Available,,,,,Food Permit
L354514,Sunday,No Information Available,,,,,Yes
L354514,,,,,,,Transportation
L354514,,,,,,,Yes
L354514,,,,,,,
L354514,,,,,,,
,,,,,,,
,,,,,,,
L354543,Day,Time,,Services,FullTime,PartTime,Capacity
L354543,Monday,6:00 AM - 6:00 PM,,Infant 1,33,,32 Children
L354543,Tuesday,6:00 AM - 6:00 PM,,Toddler 1,32,32,CCCAP Subsidy
L354543,Wednesday,6:00 AM - 6:00 PM,,Toddler 2,32,32,Accepted
L354543,Thursday,6:00 AM - 6:00 PM,,Preschool 1,30,30,Acceditations
L354543,Friday,6:00 AM - 6:00 PM,,Preschool 2,30,30,No
L354543,Saturday,No Information Available,,Preschool 3,27,27,Food Permit
L354543,Sunday,No Information Available,,School Age 1,27,27,Yes
L354543,,,,School Age 2,27,27,Transportation
L354543,,,,,,,No
L354543,,,,,,,
L354543,,,,,,,
,,,,,,,
,,,,,,,
L354546,Day,Time,,No Information Available,,Capacity,
L354546,Monday,8:00 AM - 2:00 PM,,,,107 Children,
L354546,Tuesday,8:00 AM - 2:00 PM,,,,CCCAP Subsidy,
L354546,Wednesday,8:00 AM - 2:00 PM,,,,No,
L354546,Thursday,8:00 AM - 2:00 PM,,,,Acceditations,
L354546,Friday,8:00 AM - 2:00 PM,,,,No Information Available,
L354546,Saturday,No Information Available,,,,Food Permit,
L354546,Sunday,No Information Available,,,,No,
L354546,,,,,,Transportation,
L354546,,,,,,No,
L354546,,,,,,,
L354546,,,,,,,
,,,,,,,
,,,,,,,
L354587,Day,Time,,Services,FullTime,PartTime,Capacity
L354587,Monday,7:00 AM - 6:00 PM,,Preschool 3,27.6,16,150 Children
L354587,Tuesday,7:00 AM - 6:00 PM,,School Age 1,27.6,16,CCCAP Subsidy
L354587,Wednesday,7:00 AM - 6:00 PM,,School Age 2,27.6,16,Accepted
L354587,Thursday,7:00 AM - 6:00 PM,,School Age 3,27.6,16,Acceditations
L354587,Friday,7:00 AM - 6:00 PM,,,,,No
L354587,Saturday,No Information Available,,,,,Food Permit
L354587,Sunday,No Information Available,,,,,Yes
L354587,,,,,,,Transportation
L354587,,,,,,,Yes
L354587,,,,,,,
L354587,,,,,,,
,,,,,,,
,,,,,,,
